seg_id,time_to_failure
seg_57b6c0,5.292883913195864
seg_57dd68,8.538169917397749
seg_57ea44,2.4414550614817276
seg_580b65,6.576440658769699
seg_581fac,3.1491055260760756
seg_585872,7.805743894065967
seg_586726,2.5487525429060933
seg_586c0f,5.04081760499979
seg_5887a8,8.31979710714889
seg_588f61,2.507182658734825
seg_58d52d,9.471580095216845
seg_58e74b,2.2833632830672497
seg_58e9f9,8.494637756188038
seg_58ea74,8.752834227741744
seg_59058a,1.2244249444768769
seg_590fa5,4.754752677134644
seg_591954,8.26886030926768
seg_5924f5,3.481997401581028
seg_592807,6.8261460645912155
seg_593c34,4.779076119414899
seg_5965d8,3.197623848521093
seg_596ae3,7.090348375562505
seg_5975f4,4.117515123855176
seg_597bd6,7.318466110501116
seg_59818b,6.872359743546381
seg_59cd7d,2.5332663390904036
seg_59cfdb,9.004365332012517
seg_59d484,5.051106056222717
seg_59de0b,1.3968507157786119
seg_59e1db,7.3406513334598085
seg_59eb97,4.659437982368446
seg_5a0479,5.639790026750518
seg_5a1adb,5.146205274629163
seg_5a242e,6.46039883469604
seg_5a67b5,7.852176321672161
seg_5a947e,4.76244540782956
seg_5abfdd,4.837967396262228
seg_5ad847,3.253483070915148
seg_5b392b,2.06152775402241
seg_5b7325,3.235209691874404
seg_5b8c39,4.39479427703508
seg_5bc0b0,7.8527894750039415
seg_5bd9ae,3.892891971560643
seg_5bdb47,2.7125977175917573
seg_5bfbf0,3.0780713713048287
seg_5c0929,3.827128539838645
seg_5c1a4d,2.6860599705597346
seg_5c530f,3.5818238481666422
seg_5c57a8,3.0426777441551955
seg_5c8ae5,3.9647067311861037
seg_5c9077,7.152338917502885
seg_5cd98b,4.340447162392838
seg_5cde88,1.813222458392308
seg_5cfba9,8.68838990027248
seg_5cfdc4,4.369129521977952
seg_5d333e,8.893316686700738
seg_5d45db,6.199449986247608
seg_5d92af,6.941043142899656
seg_5d94b2,2.9988770656330743
seg_5e020f,4.751341691136749
seg_5e0902,3.072160718887668
seg_5e1bba,5.683625847470815
seg_5e541f,2.1492584579912926
seg_5e635a,2.5904338982556228
seg_5e668a,7.940550598405057
seg_5e70a7,8.05023031736176
seg_5e7abf,4.737421167676376
seg_5e8ef4,7.01182341462695
seg_5eb380,3.0766485359089653
seg_5ec0e3,7.9151441384183014
seg_5ed47e,8.768580465767606
seg_5ef47e,4.891904058828396
seg_5f0a92,4.897869610819512
seg_5f24d3,7.752397502884477
seg_5f352e,2.4501842371840503
seg_5f355e,7.083938027760436
seg_5f46a5,7.471199237466362
seg_5f7fd9,5.183125815141506
seg_5fe414,3.3108337648575756
seg_60277f,3.7416534600871327
seg_6074f9,4.402383346855065
seg_607559,6.8642567164371275
seg_60ab20,7.958850934279298
seg_60b696,5.320213256533976
seg_60dacd,9.204884312166966
seg_60df2a,4.831847949061687
seg_610379,5.050342132597581
seg_61219c,4.955317237960932
seg_613702,4.080523496563326
seg_614b50,1.5567900123367544
seg_6153ca,8.512793448665285
seg_6167f0,5.416383437859678
seg_616c8b,8.84982561840703
seg_61b50d,5.0102534539336325
seg_61f504,3.8975429792449305
seg_620ee4,5.341516307352363
seg_622e9d,2.6893956775795167
seg_62331a,4.352195967127802
seg_6262c4,7.85969299133472
seg_629822,3.393872220002225
seg_62a403,9.036436543687689
seg_62c582,2.365059961831311
seg_63130f,8.892836793463422
seg_633651,4.564310160206119
seg_634180,4.689929313458994
seg_634f05,2.028955665430175
seg_635770,6.803303413757152
seg_63582a,8.337610580700439
seg_63c13d,5.605649427367598
seg_63c518,2.570513342740004
seg_63c8e4,8.873232761986925
seg_63c983,4.724103479591459
seg_63c9a3,4.120445219918941
seg_63d651,4.823289572233135
seg_6422d1,6.782724569087892
seg_643d1f,4.946429855180625
seg_643f86,8.162624687551636
seg_64bcb9,8.981111177958203
seg_64be5d,8.506883224952443
seg_64be91,8.884244416024256
seg_64daae,2.1760876943055267
seg_64dcf0,5.988393813583667
seg_64f8dc,5.304877000774895
seg_650de2,4.461769009227975
seg_651808,2.5221008360699066
seg_652cc2,4.284242399403595
seg_655780,4.24275085273972
seg_655ad6,7.698625207638723
seg_655cae,2.0195487112312978
seg_658bf4,2.0362048211324177
seg_659ff8,4.641653779314211
seg_65b962,5.115682712785103
seg_65c4e1,6.725954896471649
seg_65ef95,4.227171917961167
seg_65f01e,8.92823629481069
seg_65fbac,8.259164409500004
seg_660fe1,4.252471627457925
seg_660fef,6.2558237206655205
seg_661629,3.3013226996793525
seg_666056,4.670119191123244
seg_6681ee,1.7065785861713751
seg_66820a,3.1744864171342946
seg_6696d0,4.68584847862765
seg_66b7c3,7.721976799332878
seg_66e45a,5.519453749818193
seg_66ed4d,3.0763859232347457
seg_670bde,4.600110945834228
seg_67330f,5.393091346436896
seg_673c60,3.849697661749046
seg_67599b,6.138041541590359
seg_679dd2,6.597083142212586
seg_67aa76,5.30920103349931
seg_68102c,8.135276928721625
seg_683ddf,4.918642890744534
seg_686edc,5.876175906151017
seg_687a5c,1.8690723384359542
seg_68a484,8.706871816175012
seg_68da94,3.3372596881140066
seg_691a72,4.989781030262142
seg_692e7a,7.760041004916352
seg_6951e0,3.546959473521429
seg_695380,2.148284019961859
seg_696621,5.193490093457421
seg_6968c8,4.535851193187428
seg_69787a,7.410779836519536
seg_69a230,4.456547928868411
seg_69a53e,5.892914321511011
seg_69dbad,6.685760335859504
seg_6a05e7,4.971436290491035
seg_6a116b,4.902427131685503
seg_6a26de,2.5821268414004406
seg_6a45a0,4.634094804740229
seg_6a4ad1,8.864147752645838
seg_6ab188,6.2262757427254325
seg_6ac67a,4.435068660905353
seg_6ac82a,3.6226635710000807
seg_6ae32d,4.71447163505665
seg_6b0107,6.391852243590825
seg_6b2ce0,6.2302532889335245
seg_6b3a9d,2.843424699340996
seg_6b4e04,8.896588533011743
seg_6b536d,4.184574442792204
seg_6b9511,7.5954233285760235
seg_6b9d02,4.361763671564654
seg_6be48e,4.484690876748882
seg_6c292b,4.9570188914843065
seg_6c309f,4.671719578752514
seg_6c34c2,2.666810920650965
seg_6c8a45,5.008871300122952
seg_6c909f,4.525566519596775
seg_6cfb76,4.986885106675021
seg_6d01a3,7.076359741640348
seg_6d35cd,1.993459646373488
seg_6d36a1,8.460568588222635
seg_6d4109,6.768169720884066
seg_6d4fa6,4.749520261572135
seg_6d6fad,4.51554614248589
seg_6da1ff,5.769040966480946
seg_6dac5d,9.381598726368278
seg_6dd0fc,5.161001807177374
seg_6de4fd,8.297975454257593
seg_6de935,9.707112936728802
seg_6df48e,7.273873310929083
seg_6dfab7,3.0353554412914523
seg_6e12ae,5.129221823600539
seg_6e12ee,2.2934830802277837
seg_6e1ee7,7.5140744051240675
seg_6e572a,3.9713845058691803
seg_6e5a38,3.6633993620878225
seg_6e7f73,9.071299050358686
seg_6e98aa,4.93923043067313
seg_6eb146,7.380650606702326
seg_6ed49a,7.42117221195502
seg_6edcb8,5.542530799722431
seg_6eedcc,7.9081371922796695
seg_6f17de,3.569985597709897
seg_6f2222,4.2497060750456415
seg_6f3d90,5.607985816927649
seg_6f60b2,2.7628312856487662
seg_6f650f,8.668474240033634
seg_6f9a98,6.424026599075882
seg_6fb17f,4.671153893424408
seg_6fc3ef,8.539245105683179
seg_6fc8b3,6.397888765154609
seg_6fd5bb,7.581273677582243
seg_7012af,9.237016831162432
seg_7020c5,7.626610345784879
seg_702e03,4.1175880266394325
seg_703cea,6.54157298027457
seg_705463,2.766812149068463
seg_708349,8.34345939138906
seg_70991d,4.964660292532523
seg_709b6a,9.110718312713367
seg_709d08,6.282628833921534
seg_70a60e,5.5285073941636265
seg_70b375,6.312085455858608
seg_70be4d,8.893546085862885
seg_70e891,4.560516376198666
seg_70edf5,6.7938695740839625
seg_70fb30,9.05557257611276
seg_7120ac,4.359128413242139
seg_71238c,8.323344969221907
seg_71348a,2.9204458367031667
seg_715e2c,6.803951936589226
seg_715ff6,7.853146457231456
seg_7189ca,6.952090562727437
seg_718b53,3.343754460036919
seg_71936f,2.5850492027051635
seg_71b4e0,3.127190145430113
seg_71b975,3.2997502474528178
seg_71c9e9,3.144552198818792
seg_71f571,3.469416400412591
seg_7211f1,7.2242884148393385
seg_724df9,0.7212436609439554
seg_725772,7.565731715301901
seg_725e84,2.121477725901869
seg_727fc7,3.3187672807866724
seg_72858d,4.227903576654194
seg_72859b,4.7391803164767055
seg_72aba8,4.795029396386501
seg_72b68c,8.675292251104265
seg_72c307,7.411210991700665
seg_72ebda,5.279791739923775
seg_72f40a,7.00365564685574
seg_730ebe,5.0342080976199215
seg_734a88,7.784219401930207
seg_73565e,4.0783181959247745
seg_735cdd,3.58909775804871
seg_73858d,9.34973482131815
seg_738be6,2.2941670117010053
seg_739643,6.626473698054734
seg_739679,1.7709605952404226
seg_739856,8.4464882672471
seg_739fb0,2.7516410920473215
seg_73ab4a,4.371077760464397
seg_73b0f7,8.034918317954842
seg_740837,2.8220791869730606
seg_741fc1,7.4414340506994785
seg_74235f,4.673507578249931
seg_7428e7,6.4022836837227075
seg_743775,6.385992183682499
seg_74537f,5.752020095102491
seg_746d1d,5.000024491760449
seg_7480f4,7.770774886718407
seg_74b264,4.705955123438833
seg_74b3bd,6.217575096426427
seg_74ce61,7.5109613333933725
seg_74d58a,7.7298791544986445
seg_74d8cc,5.426662113714879
seg_74dda9,6.546920488363136
seg_74f330,4.3607789286483944
seg_74fcfc,8.497089458265542
seg_74ffde,6.099434928511201
seg_750244,6.954726295080581
seg_750c93,2.174200557153966
seg_750d20,5.846147620159776
seg_750e7e,6.851406545811742
seg_75211e,5.580022518867198
seg_753190,6.586031264968944
seg_753ba6,3.863928191074119
seg_7540f3,5.65713466307016
seg_75438e,5.605214509964677
seg_755d50,4.402167308150569
seg_75654d,4.542630532043149
seg_758374,2.3773654797852246
seg_758ca4,2.726320921167719
seg_759fb1,5.962193076073827
seg_75a878,4.943369382403044
seg_75c34b,2.963902329750127
seg_75cd6a,4.898105007129557
seg_75dc3e,4.707990722535231
seg_75e669,1.624081313036212
seg_75e93c,3.9530801817676413
seg_75eb90,6.892749179463574
seg_75ffc9,5.302193828211717
seg_760d70,5.069323145374658
seg_76106f,9.493820914509064
seg_762188,8.205641008958048
seg_762be4,2.999426276215848
seg_7630c5,8.789064321622288
seg_766e42,4.561911608424693
seg_76b76f,8.627025506555125
seg_76c2fa,3.2890872857281033
seg_76d16c,6.139007471487882
seg_76e914,4.972653364913175
seg_76f1af,2.6203965993566296
seg_76f3f2,8.281379294733386
seg_76f76d,5.399367422681176
seg_774ad2,4.9702531569679635
seg_77bf79,3.969772802308937
seg_77c546,1.700559304691199
seg_77db7b,9.212434959735118
seg_77dbe7,4.796322096594952
seg_77df38,6.651721020664503
seg_77e7bf,4.484525615332018
seg_77ea14,4.763802346442973
seg_77f9e3,1.8970609492642343
seg_77fe77,6.10953872248166
seg_7848f8,1.015896126358368
seg_7862ed,3.6408800291058134
seg_786ff6,6.672668727642442
seg_78852d,6.346831602057721
seg_78addc,8.076533137101334
seg_78d817,3.825851924572734
seg_78db0a,8.100088939325014
seg_78ded2,1.9462151478692529
seg_78fc4b,6.377477410031651
seg_790108,6.14466755191163
seg_7949da,3.529388205532298
seg_79c47a,3.0204448717521766
seg_79dc90,7.5549083537926185
seg_79e301,4.444330467757711
seg_7a09ec,5.79815363673627
seg_7a521c,5.104302717782858
seg_7a5243,3.34137109104212
seg_7a9228,4.4660272192117
seg_7a9f2b,1.6886376521864033
seg_7aeca4,7.1900478462387065
seg_7b0936,9.429587485977128
seg_7b2994,2.863637989027938
seg_7b3017,8.875148725445365
seg_7b5f90,6.569484611226936
seg_7bb771,3.3100780374561016
seg_7bec10,8.190642821432489
seg_7bf143,2.934642518115597
seg_7c0376,1.7608474021242062
seg_7c10c1,3.102686341890628
seg_7c2beb,8.008710110769423
seg_7c2c48,2.887845260947783
seg_7c6c31,8.047045253229648
seg_7c88d1,3.8039439253712484
seg_7c9433,5.498825173851261
seg_7cb417,3.0611533476675086
seg_7cbb45,4.6237484174616315
seg_7cd6b1,4.567503591997155
seg_7cdfe5,4.46532233787909
seg_7ce9cb,4.088993133799377
seg_7cef95,7.326059861651066
seg_7d17eb,9.486931780386472
seg_7d2535,2.142557004071615
seg_7d2e57,7.448714015862359
seg_7d65c7,8.643245090619748
seg_7d718e,8.89357624276682
seg_7d88e3,8.991381860867893
seg_7d994f,3.9963192180840004
seg_7ddc30,8.883994947368056
seg_7df3dd,6.01166417525674
seg_7e3b3e,4.560366493045149
seg_7e9eb7,9.411773729026066
seg_7eb108,8.715310578728745
seg_7ebdc3,4.326149820890297
seg_7ed2dd,4.259592705382871
seg_7ef97b,4.423562904361153
seg_7efdd5,7.301074313227704
seg_7f3ab0,5.055822074498879
seg_7f5b6f,8.61008179266338
seg_7f786b,5.169819754809604
seg_7f93b2,2.5725076324931533
seg_7f9b3a,5.620926603940728
seg_7fa6ec,1.0410461398534787
seg_7fac26,8.913587726630634
seg_7fd3a3,4.543671878572091
seg_7fd6b7,7.503050083139044
seg_80211c,8.916307077605083
seg_804fb5,6.122606813762763
seg_80622d,6.582284087639487
seg_807901,4.377888800632264
seg_80b9b4,5.912023754662521
seg_80fb86,5.847008544971393
seg_812962,4.954700036503971
seg_812a50,5.654825546091323
seg_813aab,2.1872793982781547
seg_814b1f,1.6941668632621656
seg_816b7a,2.8188726933525188
seg_818382,5.535883141312423
seg_81a8ea,8.354097561946968
seg_81bebd,7.587103183139466
seg_81c1a6,9.130629401785479
seg_81c432,4.248940620936931
seg_81f798,3.2386383223396487
seg_8200d2,4.237201519548647
seg_82303e,3.155883078339728
seg_82316b,4.521525283820878
seg_8244bf,4.209893823678885
seg_82456a,2.0207457911235798
seg_826208,5.5674461368495205
seg_827804,4.628301563963469
seg_827a21,4.820208661546572
seg_827c07,4.6863638008696995
seg_82c138,6.461899215128361
seg_82ce27,2.2757748254812276
seg_82d7b6,3.5357588333068772
seg_830cff,4.046396851620364
seg_8310ea,6.535672613051239
seg_8324a4,6.73524934270815
seg_8328f5,5.3035547923988045
seg_832a4d,4.319979706557767
seg_8344ee,4.878719875763145
seg_8353f5,9.150391034723292
seg_836aac,4.411311784340973
seg_836ef0,1.97088921814876
seg_83bef8,5.218776977189955
seg_83cb2c,4.47930239513564
seg_83dc2e,9.30760851240441
seg_83ef67,7.683620801074825
seg_83f476,4.853870144066598
seg_83f89e,7.87173282826004
seg_83f928,8.719618082183425
seg_8456d3,2.351465883615756
seg_845a2a,8.200150843816298
seg_8472f3,8.5351031150806
seg_848695,4.145132741136874
seg_84a65d,9.140503029277388
seg_84b9d9,4.933554979971608
seg_84c7fb,4.660987532722537
seg_84fc12,9.320834422084758
seg_8509db,6.083816435785359
seg_850d95,3.05660035122392
seg_8515fd,5.248669800822714
seg_853302,7.640620033326989
seg_854d91,8.569213384902437
seg_857304,5.0249945870951045
seg_85762d,5.377301468562169
seg_8599ec,4.495282711582815
seg_85c1c0,5.04941577357796
seg_85e90e,7.422483735902701
seg_85e9c6,8.039349054259308
seg_85fb0a,1.669740842875062
seg_864fcf,4.365060316034421
seg_8658b3,7.5612245769993915
seg_86720f,7.185647641197204
seg_8681aa,6.928927363274306
seg_86892f,2.179494277315054
seg_868c85,6.049712224514327
seg_86cfe9,8.064808002073235
seg_86d847,8.892744928212531
seg_86e874,1.6694664663460161
seg_87232d,5.785130994000543
seg_876904,6.098766396529522
seg_8773cf,2.8037627458282146
seg_8777bd,9.409087477941444
seg_8785e2,4.557086776201507
seg_878d2c,9.582185564947562
seg_87a616,2.603348793460454
seg_87a67a,4.074363968199467
seg_87e4e8,3.1526618014022763
seg_87f6c8,7.289972092438671
seg_8826f4,4.261611974115678
seg_885f53,6.508698276272375
seg_8866f0,1.844811663330982
seg_88a81d,4.458839213533687
seg_88b289,9.666852121065864
seg_890181,6.909800999922221
seg_89791c,3.146449433257866
seg_89885a,5.559472926617274
seg_899bf0,3.2806443652220105
seg_89b090,1.5485980649830007
seg_89d8a0,5.08208291852424
seg_89e207,4.949153284588947
seg_89eed6,3.7719238524408993
seg_89f975,3.145109864494885
seg_8a3306,4.886081019615802
seg_8a41bf,2.3906775437037946
seg_8a6b0e,2.20705797605727
seg_8a7201,4.575765058243092
seg_8a8220,5.7515952532027255
seg_8a8375,7.0419007707637675
seg_8ab3a7,2.0645839722900825
seg_8ae847,5.2376880447189995
seg_8aeb99,9.22300567821209
seg_8b39c4,8.357207519148266
seg_8b798b,8.086040607836035
seg_8baeab,4.035700241452099
seg_8bc20c,2.584377247924701
seg_8bde47,8.554277005089393
seg_8be2da,6.457279769328516
seg_8be76c,1.5596851325810839
seg_8bec6f,4.892711665590952
seg_8bf229,5.9946434903461014
seg_8c0114,3.9501909849873167
seg_8c1760,8.346424383280542
seg_8c1cca,4.249282706818248
seg_8c1e7d,1.9824143388753441
seg_8c341c,8.043434415717423
seg_8c6d4e,2.3230344465881405
seg_8c6e34,2.2223536741603356
seg_8cd159,2.6922056624866784
seg_8cdf83,4.836272121860261
seg_8ce632,4.121207564012027
seg_8cf573,4.280593247571597
seg_8d030a,5.321250689925016
seg_8d135f,6.8971615835195434
seg_8d3a9d,6.30294351436184
seg_8d4435,5.123815835928944
seg_8d4965,6.130964150184763
seg_8d5113,5.2611218680800835
seg_8d6578,2.5994669210539536
seg_8d6a7d,3.1559123980975707
seg_8da61a,6.955757433130691
seg_8db6f0,6.6307361364029545
seg_8dcf3c,9.371647641474006
seg_8dd2ab,2.3018107213128585
seg_8dd3ba,4.776467946345374
seg_8dfc7e,3.8474987973674146
seg_8dfd7a,1.586561948847949
seg_8e5704,8.296642732128756
seg_8e6a3f,6.345589497863722
seg_8e7194,4.280044224413498
seg_8e7fca,3.54136323423346
seg_8ebdea,7.864641502536905
seg_8f1127,1.5204804283030384
seg_8f25b0,8.879080870651999
seg_8f3247,7.452013903961899
seg_8f3dfe,4.836660719969503
seg_8f4654,4.834954369140778
seg_8f4781,2.4966053267089565
seg_8f5589,6.354030917051013
seg_8f592b,8.663947506090924
seg_8f6284,4.05840299002474
seg_8fb0d0,4.456163148960644
seg_8fb29e,8.555164986564654
seg_8fb828,9.102250316274185
seg_8fc754,7.633292837017809
seg_8fd465,4.461251592183936
seg_902074,7.442242115318039
seg_902bc1,8.30460872944987
seg_903aba,8.179607805088676
seg_907c52,5.493782244268687
seg_90a0be,1.9834765337968492
seg_90b174,3.2139441416598187
seg_90bf60,9.037597006068731
seg_90c258,9.22236288360887
seg_90e904,1.8828855011397867
seg_90ec68,9.262025819623014
seg_90ef18,8.557033388384736
seg_911066,4.856695731852394
seg_9122aa,2.5103039580017663
seg_913ffc,5.832268352851554
seg_914a62,4.143298708405039
seg_91596c,6.942299833339927
seg_915b3e,5.265936533095797
seg_91607c,4.645353320739219
seg_919a6a,2.5692286661616826
seg_919c5c,4.872222708866366
seg_91bf8c,4.084854891873134
seg_91cff2,3.9613454721334955
seg_91eaeb,5.431854865362291
seg_91f512,4.393013987045067
seg_91f664,3.082950301291497
seg_91fc29,3.9439747517791215
seg_920132,8.140496448374828
seg_92092a,4.125492507548842
seg_922914,5.157304385413182
seg_922990,4.937518890283367
seg_92310f,4.967382175869624
seg_929ded,4.801103679275594
seg_92a5f1,5.721511682066782
seg_92af10,7.7889726777125174
seg_92b095,3.6669709212686707
seg_92bd37,5.136608939174289
seg_92be9f,5.168827471231011
seg_931244,8.353501461266813
seg_93211c,7.391701928057713
seg_932828,8.297497503196931
seg_934087,4.818288697622266
seg_939f5c,5.913679587558277
seg_93d864,4.922134908069658
seg_93f935,4.7093065453051866
seg_941759,7.19476230343533
seg_943de0,9.299563341923122
seg_944c98,2.7613569328289707
seg_945bc8,4.855876759960195
seg_946d71,9.20503260168764
seg_946d9a,5.198979754507202
seg_947700,5.169027056298084
seg_9485c0,5.127938191970978
seg_94a133,4.491630651721527
seg_94aa0a,6.0573946088782185
seg_94c48c,6.3954074317592555
seg_94d150,4.624960596200887
seg_94d573,7.900712967832059
seg_94ecad,8.922309345654275
seg_950048,4.269115025536172
seg_952faa,2.7794071589565723
seg_95357d,4.434379747697957
seg_95644e,5.0526655721392215
seg_957ece,2.2707268719513434
seg_95b321,1.8030763512646795
seg_95f45e,7.783823137811205
seg_961d02,4.366142782418757
seg_961ddf,4.6324692774997995
seg_9626a4,2.3154266263549097
seg_96642e,5.2456355562458885
seg_966f3d,2.433971255572982
seg_967ae4,7.968612466906979
seg_96cd5d,4.600623488346575
seg_96dab2,9.112549103562106
seg_96db5e,4.901822446849285
seg_96fa35,4.570792628659809
seg_970b35,4.223128660869483
seg_970e86,8.915458912327361
seg_974049,4.959084406523117
seg_9757ac,8.35434086319612
seg_979a8f,3.6555525771416955
seg_97a161,5.684237212932136
seg_97ad82,6.9148886878337406
seg_97d9ed,8.289421057103946
seg_97e4a9,8.385250616828953
seg_9802c3,5.031673822284161
seg_9825e0,5.545917198679852
seg_983778,9.16935142175022
seg_986976,4.216907811719845
seg_986b6e,8.923917532413546
seg_9872f9,5.264521264988573
seg_988e69,2.0754786712609583
seg_98a819,6.529551497605822
seg_98be13,5.578385458423552
seg_98c0b6,4.491137730516676
seg_98c44d,4.682545919607567
seg_98c544,4.745373174662002
seg_98ebaa,8.918686489954148
seg_98f624,8.827005785662562
seg_9940e8,8.98026974431777
seg_996c37,8.520111408508658
seg_99ccbd,4.021650677736677
seg_99f677,4.7905813763453775
seg_99f76c,4.933572348797875
seg_9a1a4f,5.315936331934903
seg_9a1c76,4.765585521847204
seg_9a43ef,8.292475768186701
seg_9a6025,5.2275904344080075
seg_9a74d8,5.543905575370507
seg_9a7c46,5.749483938525136
seg_9a7d1d,2.221548238926508
seg_9a812d,4.716436746857338
seg_9a81a3,6.301409585066793
seg_9a8a1f,1.4142319317888792
seg_9a9041,6.325870056711537
seg_9a92db,4.967258597188913
seg_9aa6e2,2.59619074243522
seg_9ab405,1.8436395621970676
seg_9ad261,4.995056550387357
seg_9ad925,8.51845699381193
seg_9ae1a1,8.890739384974617
seg_9b0439,5.79982207672395
seg_9b44d2,8.957296538876088
seg_9b7ef8,8.736914867999491
seg_9b7f93,4.674167000912418
seg_9bab11,9.039471418235802
seg_9bd388,5.715200438778451
seg_9bee43,4.631682815088113
seg_9c00d7,8.152183313736094
seg_9c090f,2.4121245091740953
seg_9c2843,2.277602773855395
seg_9c3d6a,8.035772601281776
seg_9c3ef8,6.631366783821995
seg_9c635d,9.504495126651976
seg_9c6715,4.166669379476292
seg_9c8162,5.8236635794101606
seg_9c8bc8,5.19704661106686
seg_9ca72e,4.135644857401077
seg_9caf50,8.680353765940211
seg_9cb464,4.92288431416971
seg_9d1b26,3.94630807537823
seg_9d1dbe,7.712900066187779
seg_9d2528,5.039858774645316
seg_9d3013,8.015368976258591
seg_9d452d,2.8678851179616105
seg_9d57a1,6.8137793442741454
seg_9d68cf,4.568630636812595
seg_9d6ff0,3.284397620212365
seg_9d7490,5.561255195480343
seg_9d79d4,5.2019058705195995
seg_9dcae1,6.111613314770084
seg_9ddc99,6.0328072927954794
seg_9dea8d,7.3284125469252
seg_9df32d,5.038074011781777
seg_9e25e9,3.5677719604686944
seg_9e3837,4.039408091033608
seg_9e61da,1.7920557269388566
seg_9e7dff,3.263216381074685
seg_9e8323,4.199804184282207
seg_9e8ca4,8.092829913191865
seg_9e962b,6.059821896435852
seg_9ee0aa,7.734617166492645
seg_9f042e,6.5863162926334615
seg_9f12c6,2.7137456780082094
seg_9f22a0,8.058572630312176
seg_9f4fd4,8.775080009255715
seg_9f57c4,6.983407845473426
seg_9f6315,4.923587696056394
seg_9f7542,8.018976409957126
seg_9fc7c2,4.444685808282645
seg_9fd9b8,4.000482970981541
seg_9fe8b9,6.024461850875215
seg_a00985,4.477580693343523
seg_a009e6,6.733681111509109
seg_a03e6a,3.777769069658671
seg_a05c22,3.5236071447409585
seg_a06228,6.0232018299079115
seg_a0646a,3.5229075854103944
seg_a0979e,6.266234089613315
seg_a0a423,2.217702744458447
seg_a11dd5,3.554160019395012
seg_a12acb,4.178647367052728
seg_a133bc,4.852787992483136
seg_a14212,4.7782591932244385
seg_a16a1b,2.2077091232239012
seg_a173d8,4.9647282539261255
seg_a18246,6.837356867350342
seg_a1a511,3.1986898681978255
seg_a1acb2,4.9747210169318725
seg_a1b3cc,5.2274111812589386
seg_a1d8da,5.6804673269904535
seg_a1e5b0,7.813477191917266
seg_a1edc1,4.6678566305315625
seg_a247ac,8.498614365939977
seg_a25c46,4.467236783148934
seg_a2986f,7.377569173918213
seg_a2c108,8.570821395408135
seg_a2d47d,5.247743321505749
seg_a2e2c8,2.683824995451782
seg_a2fd8b,3.080387889464564
seg_a31d6e,6.951556843486952
seg_a31fe3,7.557777106203939
seg_a35c82,7.8973560894669905
seg_a35e7c,8.485202860154155
seg_a39ebc,4.816151266327416
seg_a39f3b,7.04566532621098
seg_a39fa8,9.217025794609329
seg_a3ab46,4.761390844841188
seg_a3d4d6,2.563618228241408
seg_a41c2c,6.406621645219613
seg_a4208a,3.5321028985939655
seg_a420d4,3.1214879810029252
seg_a436bc,8.581993078457314
seg_a437cb,4.049612509094072
seg_a45455,5.4125860322247545
seg_a47cce,6.983916438538943
seg_a489e1,6.323592052605705
seg_a49ccc,4.378083496904149
seg_a4ad7c,8.570704267417605
seg_a4e745,8.643335274978272
seg_a50d28,9.179476746997201
seg_a5271e,2.5173343672909354
seg_a53e4c,5.441358324219937
seg_a543e5,7.459193873126462
seg_a55540,9.070869914388503
seg_a55a17,4.6528638758014775
seg_a56c04,3.7421428662940635
seg_a58a6e,2.424409179351149
seg_a5934a,9.150859565972281
seg_a5d37f,2.3260446208337973
seg_a5dea6,8.99521801279001
seg_a5f4dd,4.369550593614356
seg_a5fbcc,5.082555409198105
seg_a61e1c,5.525881602176259
seg_a63573,5.154475911598414
seg_a674d2,6.6163346286854985
seg_a68007,2.82254926517486
seg_a68ffb,6.427689614413963
seg_a69246,9.135200981727948
seg_a6959c,6.894098870481979
seg_a6bf91,6.178725713308033
seg_a6c5cc,1.7313105222015837
seg_a6cd86,5.377567869117189
seg_a6e801,2.9190469754478463
seg_a6e99c,1.9172362500193283
seg_a6eed3,4.420317600847994
seg_a704ee,5.759649891937448
seg_a7561c,4.046566878330636
seg_a7b454,3.6820917085875133
seg_a7d0eb,4.47974204352684
seg_a7e49b,5.586939021316961
seg_a80123,4.691362757149552
seg_a802fa,8.029037208233344
seg_a80f6f,5.676889773689428
seg_a82229,6.984352382883614
seg_a84c13,2.722631812641506
seg_a86231,5.314780001658378
seg_a8685e,7.369308043429247
seg_a86a05,6.547281344623911
seg_a87e79,1.8937057844297656
seg_a88097,8.225948681847578
seg_a88dde,8.087324617902107
seg_a8bb2f,4.076440826940806
seg_a8ddf7,4.38267520884347
seg_a8e6df,4.432879482562417
seg_a8e71a,4.380176487768793
seg_a9089b,1.8246599804548471
seg_a91c03,6.9966306059679795
seg_a93a88,7.957247108928134
seg_a96b47,4.752713966585143
seg_a975df,4.799786223836742
seg_a99161,4.082200017723871
seg_a99799,2.441098405456649
seg_a99be9,9.082543591340135
seg_a9a820,2.8262809297697196
seg_a9b957,4.245987513418017
seg_a9f80e,7.549783261410518
seg_aa0180,2.8489275093316953
seg_aa1adf,3.5852097483869914
seg_aa508a,1.8955770836072534
seg_aa78e0,5.9859985672208404
seg_aa7a4b,5.727457289032464
seg_aa98cc,0.9087068793826785
seg_aa9b8e,7.161871714653396
seg_aaa2ae,2.2289219676068437
seg_aabc52,9.260740719662323
seg_aae025,8.20179080205373
seg_ab001b,2.5332307505251275
seg_ab15ad,6.1170583173078645
seg_ab2a78,4.262894806974479
seg_ab3f14,7.73252964160992
seg_ab4bca,2.0122689379406804
seg_ab644e,5.204511063535014
seg_ab70bd,6.619252061910012
